run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063703_7b6bc8da,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.4878048780487805,0.10309278350515463,0.1702127659574468,20,21,174,10,47,11,
20260815_063704_89410118,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,36,194,0,57,13,
20260815_063704_5692c769,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,46,194,0,57,18,
20260815_063704_b10ab436,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.43478260869565216,0.10309278350515463,0.16666666666666666,20,26,174,10,47,3,
20260815_063704_71782276,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.0,0.0,0.0,0,56,194,0,57,18,
20260815_063704_7011feb9,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.0,0.0,0.0,0,62,194,0,57,21,
20260815_063704_8acdf382,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.0,0.0,0.0,0,72,194,0,57,21,
20260815_063703_5ad1491c,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.3225806451612903,0.10309278350515463,0.15624999999999997,20,42,174,10,47,11,
20260815_063703_dabe5537,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.30303030303030304,0.10309278350515463,0.15384615384615383,20,46,174,10,47,18,
20260815_063703_ec1e07b2,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,52,194,0,57,21,
20260815_063703_cc04b7bc,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,46,194,0,57,18,
