run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063652_5f8091e6,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.6190476190476191,0.6190476190476191,0.6190476190476191,117,72,72,39,11,21,
20260815_063652_01593e48,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.2898550724637681,0.31746031746031744,0.30303030303030304,60,147,129,20,30,46,
20260815_063652_0ebc140b,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260815_063652_134a848b,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.3493975903614458,0.4603174603174603,0.3972602739726027,87,162,102,39,11,41,
20260815_063652_bf8c2290,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.6150627615062761,0.7777777777777778,0.6869158878504673,147,92,42,49,1,31,
20260815_063652_49e0a996,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260815_063652_49fd30f8,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.5376884422110553,0.5661375661375662,0.5515463917525772,107,92,82,39,11,21,
20260815_063652_f2a51dd1,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.3952569169960474,0.5291005291005291,0.45248868778280543,100,153,89,40,10,37,
20260815_063652_fc2538be,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.4100418410041841,0.5185185185185185,0.45794392523364486,98,141,91,39,11,31,
20260815_063652_12da06a6,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.5661375661375662,0.5661375661375662,0.5661375661375662,107,82,82,39,11,21,
20260815_063652_f01813fc,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.5675675675675675,0.7777777777777778,0.65625,147,112,42,49,1,31,
20260815_063652_7b92c09d,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260815_063652_141ca313,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260815_063652_0fbbf8e7,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.43010752688172044,0.6349206349206349,0.5128205128205128,120,159,69,40,10,40,
20260815_063652_9a20cfe7,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.40816326530612246,0.10582010582010581,0.1680672268907563,20,29,169,10,40,10,
20260815_063652_bd5a6302,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260815_063652_097f3fb1,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260815_063652_90b48991,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_063652_6e955403,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.502283105022831,0.582010582010582,0.5392156862745098,110,109,79,40,10,30,
20260815_063652_c26cf7ff,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.365296803652968,0.42328042328042326,0.39215686274509803,80,139,109,30,20,40,
20260815_063652_0b7b1082,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.5092936802973977,0.7248677248677249,0.5982532751091703,137,132,52,49,1,41,
20260815_063652_45d63300,2026-08-15-0836-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.9591836734693877,0.24867724867724866,0.39495798319327735,47,2,142,19,31,1,
20260815_063652_76fe771d,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.6329113924050633,0.26455026455026454,0.3731343283582089,50,29,139,20,30,10,
20260815_063652_96407caa,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,10,189,0,50,10,
20260815_063652_2dec91ad,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260815_063652_1f333673,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.22784810126582278,0.09523809523809523,0.1343283582089552,18,61,171,9,41,1,
20260815_063652_cfeb75bf,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.22784810126582278,0.09523809523809523,0.1343283582089552,18,61,171,9,41,1,
20260815_063652_4eeb976d,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.3486238532110092,0.20105820105820105,0.2550335570469799,38,71,151,19,31,1,
20260815_063652_db837c51,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,True,0.20224719101123595,0.09523809523809523,0.12949640287769784,18,71,171,9,41,1,
20260815_063652_1288de96,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.0,0.0,0.0,0,20,189,0,50,10,
20260815_063652_7f259a25,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.0,0.0,0.0,0,19,189,0,50,10,
20260815_063652_a1127ce9,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,29,189,0,50,10,
20260815_063652_960c1b10,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260815_063652_76e50a7d,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260815_063652_b461bdbb,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,1.0,0.10582010582010581,0.19138755980861244,20,0,169,10,40,0,
20260815_063652_c74cdb8c,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260815_063652_30db93f1,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.15503875968992248,0.10582010582010581,0.12578616352201258,20,109,169,10,40,10,
20260815_063652_d95f1b31,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260815_063652_5a65d3a7,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260815_063652_1522c2e9,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,39,189,0,50,10,
20260815_063652_416b0c18,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,50,189,0,50,10,
20260815_063652_2a6a27d3,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,79,189,0,50,10,
20260815_063652_e3930aa5,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.0,0.0,0.0,0,39,189,0,50,10,
20260815_063652_8d5caa3a,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260815_063652_e2088f6f,2026-08-15-0836-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260815_063652_9c34ea47,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,False,0.42105263157894735,0.42328042328042326,0.42216358839050133,80,110,109,30,20,40,
20260815_063652_7436a2f6,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,True,0.45,0.47619047619047616,0.4627249357326478,90,110,99,30,20,40,
20260815_063652_3ed64a1d,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,False,0.3263598326359833,0.4126984126984127,0.36448598130841126,78,161,111,29,21,41,
20260815_063652_da9d3358,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,True,0.0,0.0,0.0,0,29,189,0,50,10,
20260815_063652_1a79ba31,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,False,0.4931506849315068,0.5714285714285714,0.5294117647058824,108,111,81,39,11,31,
20260815_063652_d58471e8,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,True,0.2956521739130435,0.35978835978835977,0.32458233890214794,68,162,121,29,21,48,
20260815_063652_63f07ff2,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,False,0.43373493975903615,0.5714285714285714,0.4931506849315068,108,141,81,39,11,41,
20260815_063652_8db2aefc,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,True,0.5313807531380753,0.671957671957672,0.5934579439252337,127,112,62,39,11,31,
20260815_063652_c40050f0,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,False,0.23809523809523808,0.26455026455026454,0.25062656641604014,50,160,139,20,30,50,
20260815_063652_8524822d,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,True,0.28708133971291866,0.31746031746031744,0.30150753768844224,60,149,129,20,30,50,
20260815_063652_1974f575,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,False,0.4555984555984556,0.6243386243386243,0.5267857142857143,118,141,71,49,1,31,
20260815_063652_d5b96353,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.2122905027932961,0.20105820105820105,0.20652173913043478,38,141,151,19,31,31,
20260815_063652_c951de22,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,False,0.5109170305676856,0.6190476190476191,0.5598086124401914,117,112,72,39,11,31,
20260815_063652_45928884,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,True,0.5109170305676856,0.6190476190476191,0.5598086124401914,117,112,72,39,11,31,
20260815_063652_fb16cb48,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.42328042328042326,0.42328042328042326,0.42328042328042326,80,109,109,30,20,50,
20260815_063652_2c537ce3,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,True,0.4349442379182156,0.6190476190476191,0.5109170305676857,117,152,72,39,11,41,
20260815_063652_e88076ad,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,False,0.631578947368421,0.6349206349206349,0.633245382585752,120,70,69,40,10,20,
20260815_063652_bff2b985,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,False,0.4100418410041841,0.5185185185185185,0.45794392523364486,98,141,91,39,11,31,
20260815_063652_8b30c5a2,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,False,0.6033519553072626,0.5714285714285714,0.5869565217391305,108,71,81,39,11,21,
20260815_063652_95652067,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,False,0.2787456445993031,0.42328042328042326,0.33613445378151263,80,207,109,30,20,56,
20260815_063652_dccc78ff,2026-08-15-0836-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,True,0.31543624161073824,0.24867724867724866,0.27810650887573957,47,102,142,19,31,11,
20260815_063652_27270a48,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,False,0.7777777777777778,0.7777777777777778,0.7777777777777778,147,42,42,49,1,11,
20260815_063652_15c163af,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,True,0.65,0.6878306878306878,0.6683804627249358,130,70,59,40,10,20,
20260815_063652_c0921107,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,False,0.4126984126984127,0.4126984126984127,0.4126984126984127,78,111,111,29,21,31,
20260815_063652_61ea8455,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,True,0.3417085427135678,0.35978835978835977,0.35051546391752575,68,131,121,29,21,31,
20260815_063652_ff9b665d,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,False,0.6884422110552764,0.7248677248677249,0.7061855670103093,137,62,52,49,1,21,
20260815_063652_7484e6dd,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,True,0.5977653631284916,0.5661375661375662,0.5815217391304349,107,72,82,39,11,21,
20260815_063652_9c08cd4e,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,False,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260815_063652_0c0b7970,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,True,0.4895397489539749,0.6190476190476191,0.5467289719626168,117,122,72,39,11,31,
20260815_063652_16c69625,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,False,0.6381909547738693,0.671957671957672,0.6546391752577321,127,72,62,39,11,21,
20260815_063652_70e2a48f,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,True,0.3018867924528302,0.25396825396825395,0.27586206896551724,48,111,141,19,31,1,
20260815_063652_6272a469,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,False,0.4895397489539749,0.6190476190476191,0.5467289719626168,117,122,72,49,1,31,
20260815_063652_5710eb3c,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,True,0.4429223744292237,0.5132275132275133,0.47549019607843135,97,122,92,39,11,31,
20260815_063652_ef47137d,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,False,0.4476987447698745,0.5661375661375662,0.5,107,132,82,39,11,41,
20260815_063652_739f7b65,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,True,0.4885844748858447,0.5661375661375662,0.5245098039215687,107,112,82,39,11,31,
20260815_063652_dc92907e,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,False,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260815_063652_c6dbc697,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,True,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260815_063652_8f336e21,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,False,0.7777777777777778,0.7777777777777778,0.7777777777777778,147,42,42,49,1,11,
20260815_063652_e128836d,2026-08-15-0836-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,True,0.14388489208633093,0.10582010582010581,0.12195121951219512,20,119,169,10,40,50,
