run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260821_094236_da931963,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,class_list,False,0.4166666666666667,0.5670103092783505,0.4803493449781659,110,154,84,40,17,31,
20260821_094236_ebeb8ffc,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,class_list,True,0.421455938697318,0.5670103092783505,0.4835164835164835,110,151,84,40,17,29,
20260821_094236_ccfabc56,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,compact,False,0.19047619047619047,0.10309278350515463,0.13377926421404682,20,85,174,10,47,11,
20260821_094236_0d8b504a,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,compact,True,0.0,0.0,0.0,0,105,194,0,57,21,
20260821_094236_2d225196,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,json_ld,False,0.3448275862068966,0.25773195876288657,0.2949852507374631,50,95,144,20,37,11,
20260821_094236_bb5233e6,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,json_ld,True,0.41509433962264153,0.5670103092783505,0.4793028322440087,110,155,84,40,17,31,
20260821_094236_5734a5d5,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,turtle,False,0.4059040590405904,0.5670103092783505,0.47311827956989244,110,161,84,40,17,29,
20260821_094236_df2ec04d,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,turtle,True,0.2484472049689441,0.41237113402061853,0.31007751937984496,80,242,114,30,27,76,
20260821_094236_68b6e666,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,few_shot,class_list,False,0.22271714922049,0.5154639175257731,0.3110419906687403,100,349,94,40,17,78,
20260821_094236_a428c175,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,few_shot,class_list,True,0.26066350710900477,0.5670103092783505,0.3571428571428572,110,312,84,40,17,66,
20260821_094236_e5797f25,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,False,0.24449877750611246,0.5154639175257731,0.33167495854063017,100,309,94,40,17,68,
20260821_094236_91a52534,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,True,0.23809523809523808,0.5154639175257731,0.3257328990228013,100,320,94,40,17,68,
20260821_094236_bf927bf4,2026-08-21-1141-marinetraffic-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,False,0.29649595687331537,0.5670103092783505,0.38938053097345127,110,261,84,40,17,56,
