run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260821_061318_767d5825,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,compact,False,0.4895397489539749,0.6190476190476191,0.5467289719626168,117,122,72,49,1,31,
20260821_061318_e9e47894,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,compact,True,0.391304347826087,0.6190476190476191,0.4795081967213115,117,182,72,49,1,41,
20260821_061318_3ee37325,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,json_ld,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260821_061318_7f8274e1,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,json_ld,True,0.3806228373702422,0.582010582010582,0.46025104602510464,110,179,79,40,10,50,
20260821_061318_9287ab4f,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,turtle,False,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260821_061318_7a4df609,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,turtle,True,0.4724137931034483,0.7248677248677249,0.5720250521920668,137,153,52,49,1,38,
20260821_061318_7c7aa670,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,class_list,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260821_061318_91cc2c09,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,class_list,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260821_061318_822efdd0,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,compact,False,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260821_061318_eb90ac69,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,compact,True,0.40484429065743943,0.6190476190476191,0.48953974895397495,117,172,72,49,1,41,
20260821_061318_e95e20b9,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,json_ld,False,0.42946708463949845,0.7248677248677249,0.5393700787401575,137,182,52,49,1,51,
20260821_061318_59954563,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,json_ld,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260821_061318_c1e860fd,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,turtle,False,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260821_061318_cee7fd5f,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,turtle,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260821_061318_14fedb17,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,class_list,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260821_061318_4174ed64,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,class_list,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260821_061318_021011b7,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,compact,False,0.5109170305676856,0.6190476190476191,0.5598086124401914,117,112,72,49,1,31,
20260821_061318_d4288590,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,compact,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260821_061318_17f3b75b,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,json_ld,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260821_061318_be21f614,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,json_ld,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260821_061318_f60e854c,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,turtle,False,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260821_061318_8ca0894a,2026-08-21-0812-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,turtle,True,0.45819397993311034,0.7248677248677249,0.5614754098360656,137,162,52,49,1,41,
