run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_160939_079c258d,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,False,0.4982078853046595,0.7354497354497355,0.594017094017094,139,140,50,50,0,40,
20260815_160939_9faf271f,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,True,0.4982078853046595,0.7354497354497355,0.594017094017094,139,140,50,50,0,30,
20260815_160939_f6974472,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,False,0.5903614457831325,0.7777777777777778,0.6712328767123287,147,102,42,49,1,31,
20260815_160939_2a1f8b1f,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,True,0.6712328767123288,0.7777777777777778,0.7205882352941178,147,72,42,49,1,21,
20260815_160939_4f7111af,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,turtle,False,0.6138996138996139,0.8412698412698413,0.7098214285714286,159,100,30,50,0,30,
20260815_160939_593ea6c9,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,turtle,True,0.6652719665271967,0.8412698412698413,0.7429906542056075,159,80,30,50,0,20,
20260815_160939_9f11aded,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,class_list,False,0.44176706827309237,0.582010582010582,0.502283105022831,110,139,79,40,10,40,
20260815_160939_5e370dd0,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,class_list,True,0.6652719665271967,0.8412698412698413,0.7429906542056075,159,80,30,50,0,20,
20260815_160939_69d3ef33,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,compact,False,0.5366795366795367,0.7354497354497355,0.6205357142857143,139,120,50,50,0,30,
20260815_160939_798c2c2d,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,compact,True,0.7435897435897436,0.15343915343915343,0.2543859649122807,29,10,160,10,40,0,
20260815_160939_04dfc4fb,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,json_ld,False,0.6385542168674698,0.8412698412698413,0.7260273972602739,159,90,30,50,0,30,
20260815_160939_43178e63,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,json_ld,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260815_160939_8220afe2,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,turtle,False,0.48,0.6349206349206349,0.5466970387243736,120,130,69,40,10,50,
20260815_160939_988ce09b,2026-08-15-1808-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,turtle,True,0.6419213973799127,0.7777777777777778,0.7033492822966507,147,82,42,49,1,21,
20260815_160939_677bcbca,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,class_list,True,0.528957528957529,0.7248677248677249,0.6116071428571429,137,122,52,49,1,31,
20260815_160939_852f5f20,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,compact,False,0.4895397489539749,0.6190476190476191,0.5467289719626168,117,122,72,49,1,31,
20260815_160939_f5c8e3d9,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,compact,True,0.5342465753424658,0.6190476190476191,0.573529411764706,117,102,72,49,1,21,
20260815_160939_0293301e,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,json_ld,False,0.6884422110552764,0.7248677248677249,0.7061855670103093,137,62,52,49,1,21,
20260815_160939_72936c61,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,json_ld,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260815_160939_9e52d41d,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,turtle,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_6c4e0aee,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,turtle,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260815_160939_6cabdaec,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,class_list,False,0.4602510460251046,0.582010582010582,0.514018691588785,110,129,79,40,10,40,
20260815_160939_0ef76e0a,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,class_list,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260815_160939_519371a1,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,compact,False,0.3786407766990291,0.6190476190476191,0.4698795180722891,117,192,72,49,1,51,
20260815_160939_5aa0dec7,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,compact,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260815_160939_090b101d,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,json_ld,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_3ed0863a,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,json_ld,True,0.5263157894736842,0.582010582010582,0.5527638190954773,110,99,79,40,10,30,
20260815_160939_9104d6bd,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,turtle,False,0.5982532751091703,0.7248677248677249,0.6555023923444976,137,92,52,49,1,31,
20260815_160939_b4018012,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,few_shot,turtle,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260815_160939_ecbab5d3,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,class_list,False,0.4602510460251046,0.582010582010582,0.514018691588785,110,129,79,40,10,40,
20260815_160939_483a7f2b,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,class_list,True,0.502283105022831,0.582010582010582,0.5392156862745098,110,109,79,40,10,30,
20260815_160939_1a34154e,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,compact,False,0.4910394265232975,0.7248677248677249,0.5854700854700855,137,142,52,49,1,41,
20260815_160939_339cb81b,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,compact,True,0.4517374517374517,0.6190476190476191,0.5223214285714285,117,142,72,49,1,31,
20260815_160939_12656a97,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,json_ld,False,0.5982532751091703,0.7248677248677249,0.6555023923444976,137,92,52,49,1,31,
20260815_160939_fe32815c,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,json_ld,True,0.44176706827309237,0.582010582010582,0.502283105022831,110,139,79,40,10,40,
20260815_160939_77524fac,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,turtle,False,0.6419213973799127,0.7777777777777778,0.7033492822966507,147,82,42,49,1,21,
20260815_160939_f8338280,2026-08-15-1808-adsb-experiment,openrouter,moonshotai/kimi-k3,zero_shot,turtle,True,0.528957528957529,0.7248677248677249,0.6116071428571429,137,122,52,49,1,31,
20260815_160939_be4cf7c6,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,class_list,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_0da33352,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,class_list,True,0.3971119133574007,0.582010582010582,0.4721030042918455,110,167,79,40,10,46,
20260815_160939_83fbed18,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,compact,False,0.5109170305676856,0.6190476190476191,0.5598086124401914,117,112,72,49,1,31,
20260815_160939_974191ba,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,compact,True,0.5342465753424658,0.6190476190476191,0.573529411764706,117,102,72,49,1,21,
20260815_160939_dafac4a4,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,json_ld,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_d233a3df,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,json_ld,True,0.5092936802973977,0.7248677248677249,0.5982532751091703,137,132,52,49,1,31,
20260815_160939_6241bb2d,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,turtle,False,0.42946708463949845,0.7248677248677249,0.5393700787401575,137,182,52,49,1,51,
20260815_160939_5c8ad2f6,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,chain_of_thought,turtle,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260815_160939_820e9ef1,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,class_list,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_a40d4b4e,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,class_list,True,0.41044776119402987,0.582010582010582,0.48140043763676144,110,158,79,40,10,46,
20260815_160939_6f3a7fab,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,compact,False,0.3667711598746082,0.6190476190476191,0.46062992125984253,117,202,72,49,1,51,
20260815_160939_a9cd2a3e,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,compact,True,0.6234309623430963,0.7883597883597884,0.6962616822429907,149,90,40,50,0,20,
20260815_160939_8bc9ace9,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,json_ld,False,0.45666666666666667,0.7248677248677249,0.5603271983640081,137,163,52,49,1,48,
20260815_160939_538dcac9,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,json_ld,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260815_160939_6815cf67,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,turtle,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_fefc6138,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,few_shot,turtle,True,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260815_160939_8f6274b6,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,class_list,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_0145d89c,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,class_list,True,0.528957528957529,0.7248677248677249,0.6116071428571429,137,122,52,49,1,31,
20260815_160939_08e08aa6,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,compact,False,0.44193548387096776,0.7248677248677249,0.5490981963927856,137,173,52,49,1,48,
20260815_160939_2529c46e,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,compact,True,0.40484429065743943,0.6190476190476191,0.48953974895397495,117,172,72,49,1,41,
20260815_160939_466b1c37,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,json_ld,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_d32325e2,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,json_ld,True,0.5263157894736842,0.582010582010582,0.5527638190954773,110,99,79,40,10,30,
20260815_160939_9d43c39b,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,turtle,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260815_160939_32098d64,2026-08-15-1808-adsb-experiment,openrouter,openai/gpt-5.6-sol,zero_shot,turtle,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
