run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260814_074413_b780934c,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.3125,0.10309278350515463,0.15503875968992248,20,44,174,10,47,11,
20260814_074413_2d8c127f,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.23980815347721823,0.5154639175257731,0.3273322422258592,100,317,94,40,17,46,
20260814_074413_f347e9ae,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.15151515151515152,0.25773195876288657,0.19083969465648856,50,280,144,20,37,70,
20260814_074413_5c84ec8d,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.08658008658008658,0.10309278350515463,0.09411764705882353,20,211,174,10,47,36,
20260814_074413_7734ecef,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.3873239436619718,0.5670103092783505,0.4602510460251046,110,174,84,40,17,37,
20260814_074413_5f131921,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.19704433497536947,0.41237113402061853,0.26666666666666666,80,326,114,30,27,71,
20260814_074413_15703202,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.0,0.0,0.0,0,374,194,0,57,87,
20260814_074413_756b6e20,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.0,0.0,0.0,0,191,194,0,57,46,
20260814_074413_d54325d6,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.25380710659898476,0.5154639175257731,0.3401360544217687,100,294,94,40,17,56,
20260814_074413_9c717ba8,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.2127659574468085,0.10309278350515463,0.1388888888888889,20,74,174,10,47,11,
20260814_074413_66b5922a,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.18248175182481752,0.25773195876288657,0.21367521367521367,50,224,144,20,37,57,
20260814_074413_1cb65404,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.0,0.0,0.0,0,84,194,0,57,21,
20260814_074413_426779a7,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.1592356687898089,0.25773195876288657,0.1968503937007874,50,264,144,20,37,67,
20260814_074413_8cc5f9de,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.2127659574468085,0.10309278350515463,0.1388888888888889,20,74,174,10,47,11,
20260814_074413_996c8d41,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.25,0.10309278350515463,0.14598540145985403,20,60,174,10,47,9,
20260814_074413_5db7f894,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.20958083832335328,0.36082474226804123,0.2651515151515151,70,264,124,30,27,57,
20260814_074413_58e38ad6,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,0,
20260814_074413_9361b436,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.2,0.41237113402061853,0.26936026936026936,80,320,114,30,27,71,
20260814_074413_9c98b039,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.1497005988023952,0.25773195876288657,0.1893939393939394,50,284,144,20,37,67,
20260814_074413_026dd15c,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.0,0.0,0.0,0,70,194,0,57,10,
20260814_074413_01e887ad,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.0,0.0,0.0,0,80,194,0,57,19,
20260814_074413_1d5d6ea4,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.19230769230769232,0.10309278350515463,0.1342281879194631,20,84,174,10,47,11,
20260814_074413_77b693d6,2026-08-14-0943-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260814_074413_f1a94881,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.0,0.0,0.0,0,36,194,0,57,13,
20260814_074413_1e1c47e7,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.0,0.0,0.0,0,30,194,0,57,10,
20260814_074413_93b07e8d,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.0,0.0,0.0,0,30,194,0,57,10,
20260814_074413_90b686f7,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.0,0.0,0.0,0,60,194,0,57,10,
20260814_074413_d51a404d,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,26,194,0,57,13,
20260814_074413_e413834e,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.0,0.0,0.0,0,36,194,0,57,13,
20260814_074413_f8973868,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,True,0.0,0.0,0.0,0,34,194,0,57,11,
20260814_074413_85ec44a0,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.0,0.0,0.0,0,92,194,0,57,21,
20260814_074413_b43d337a,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.5434782608695652,0.25773195876288657,0.34965034965034963,50,42,144,20,37,11,
20260814_074413_d09a485b,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,52,194,0,57,21,
20260814_074413_8595aede,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,46,194,0,57,18,
20260814_074413_88d79e1c,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.0,0.0,0.0,0,52,194,0,57,21,
20260814_074413_db8bd71e,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.0,0.0,0.0,0,46,194,0,57,18,
20260814_074413_8a536898,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.0,0.0,0.0,0,46,194,0,57,13,
20260814_074413_9dbfb180,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.0,0.0,0.0,0,56,194,0,57,18,
20260814_074413_a1b376a5,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.3225806451612903,0.10309278350515463,0.15624999999999997,20,42,174,10,47,11,
20260814_074413_98f74f27,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.0,0.0,0.0,0,86,194,0,57,18,
20260814_074413_3f22150a,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,30,194,0,57,10,
20260814_074413_196cad68,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,66,194,0,57,18,
20260814_074413_25227312,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,122,194,0,57,21,
20260814_074413_7f961342,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.0,0.0,0.0,0,102,194,0,57,21,
20260814_074413_919559e6,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.0,0.0,0.0,0,72,194,0,57,21,
20260814_074413_c09b4619,2026-08-14-0943-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.0,0.0,0.0,0,46,194,0,57,13,
20260814_074413_5cf51839,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,False,0.1893939393939394,0.25773195876288657,0.21834061135371177,50,214,144,20,37,57,
20260814_074413_a19a7793,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,True,0.24647887323943662,0.36082474226804123,0.29288702928870297,70,214,124,30,27,47,
20260814_074413_3a75f026,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,False,0.19230769230769232,0.36082474226804123,0.25089605734767023,70,294,124,30,27,67,
20260814_074413_04e0148d,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,True,0.18248175182481752,0.25773195876288657,0.21367521367521367,50,224,144,20,37,67,
20260814_074413_bf099ccd,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,False,0.14534883720930233,0.25773195876288657,0.18587360594795538,50,294,144,20,37,67,
20260814_074413_0ccd9bc2,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,True,0.23952095808383234,0.41237113402061853,0.30303030303030304,80,254,114,30,27,57,
20260814_074413_bcd0d4fc,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,False,0.21875,0.36082474226804123,0.2723735408560311,70,250,124,30,27,50,
20260814_074413_eed49db9,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,True,0.34782608695652173,0.41237113402061853,0.37735849056603776,80,150,114,30,27,30,
20260814_074413_6a068c11,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,False,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,0,
20260814_074413_537ca203,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,True,0.28688524590163933,0.36082474226804123,0.319634703196347,70,174,124,30,27,37,
20260814_074413_12e342ae,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,False,0.28688524590163933,0.36082474226804123,0.319634703196347,70,174,124,30,27,27,
20260814_074413_5ff1d4d3,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.20958083832335328,0.36082474226804123,0.2651515151515151,70,264,124,30,27,57,
20260814_074413_035b7909,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,True,0.25477707006369427,0.41237113402061853,0.3149606299212598,80,234,114,30,27,47,
20260814_074413_bb6402d3,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.20588235294117646,0.36082474226804123,0.2621722846441948,70,270,124,30,27,50,
20260814_074413_5a8f21c9,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,True,0.4090909090909091,0.4639175257731959,0.4347826086956523,90,130,104,30,27,30,
20260814_074413_2c3c0338,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,False,0.1968503937007874,0.25773195876288657,0.22321428571428573,50,204,144,20,37,47,
20260814_074413_dd34e855,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,True,0.35714285714285715,0.25773195876288657,0.2994011976047904,50,90,144,20,37,20,
20260814_074413_ddd58b2d,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,False,0.22727272727272727,0.25773195876288657,0.24154589371980675,50,170,144,20,37,45,
20260814_074413_4e1e5c16,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,True,0.1497005988023952,0.25773195876288657,0.1893939393939394,50,284,144,20,37,67,
20260814_074413_658d1e14,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,False,0.21978021978021978,0.41237113402061853,0.2867383512544803,80,284,114,30,27,67,
20260814_074413_9897c16f,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,True,0.35398230088495575,0.41237113402061853,0.38095238095238093,80,146,114,30,27,28,
20260814_074413_50ddc3cc,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,False,0.22012578616352202,0.36082474226804123,0.2734375,70,248,124,30,27,55,
20260814_074413_5f723124,2026-08-14-0943-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,True,0.2857142857142857,0.20618556701030927,0.2395209580838323,40,100,154,20,37,9,
20260814_074413_138f2d4a,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,False,0.3254437869822485,0.5670103092783505,0.4135338345864662,110,228,84,40,17,46,
20260814_074413_faf11441,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,True,0.20588235294117646,0.36082474226804123,0.2621722846441948,70,270,124,30,27,60,
20260814_074413_b1c5cf82,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,False,0.32934131736526945,0.5670103092783505,0.41666666666666663,110,224,84,40,17,47,
20260814_074413_ff80857f,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,True,0.16666666666666666,0.25773195876288657,0.20242914979757085,50,250,144,20,37,66,
20260814_074413_20191002,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,False,0.34375,0.5670103092783505,0.42801556420233466,110,210,84,40,17,49,
20260814_074413_b2348414,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,True,0.3333333333333333,0.10309278350515463,0.1574803149606299,20,40,174,10,47,0,
20260814_074413_e246ec8e,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,False,0.36666666666666664,0.5670103092783505,0.44534412955465585,110,190,84,40,17,40,
20260814_074413_badae297,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,True,0.29649595687331537,0.5670103092783505,0.38938053097345127,110,261,84,40,17,57,
20260814_074413_657d6477,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,False,0.2824858757062147,0.5154639175257731,0.364963503649635,100,254,94,40,17,56,
20260814_074413_a6407513,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,True,0.2,0.36082474226804123,0.2573529411764706,70,280,124,30,27,58,
20260814_074413_0232d2fa,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,False,0.2702702702702703,0.5154639175257731,0.3546099290780142,100,270,94,40,17,59,
20260814_074413_c4c29eb5,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,True,0.19943019943019943,0.36082474226804123,0.25688073394495414,70,281,124,30,27,65,
20260814_074413_ef85d6e7,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,False,0.45081967213114754,0.5670103092783505,0.5022831050228311,110,134,84,40,17,27,
20260814_074413_fdc4f977,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,True,0.2484472049689441,0.41237113402061853,0.31007751937984496,80,242,114,30,27,56,
20260814_074413_bb5b3541,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,False,0.32934131736526945,0.5670103092783505,0.41666666666666663,110,224,84,40,17,47,
20260814_074413_6dfe143b,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,True,0.28169014084507044,0.41237113402061853,0.3347280334728034,80,204,114,30,27,47,
20260814_074413_e61cde2a,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,False,0.32934131736526945,0.5670103092783505,0.41666666666666663,110,224,84,40,17,47,
20260814_074413_9ec02f17,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,True,0.2564102564102564,0.5154639175257731,0.3424657534246575,100,290,94,40,17,66,
20260814_074413_2004c850,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,False,0.2777777777777778,0.5154639175257731,0.36101083032490977,100,260,94,40,17,59,
20260814_074413_ba34ea75,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,True,0.30303030303030304,0.5154639175257731,0.3816793893129771,100,230,94,40,17,50,
20260814_074413_1ea9898a,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,False,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,0,
20260814_074413_87fc82aa,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,True,0.27586206896551724,0.41237113402061853,0.3305785123966942,80,210,114,30,27,50,
20260814_074413_513e66fd,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,False,0.29411764705882354,0.5154639175257731,0.3745318352059925,100,240,94,40,17,50,
20260814_074413_abf4d8be,2026-08-14-0943-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,True,0.4,0.10309278350515463,0.16393442622950818,20,30,174,10,47,0,
20260814_074413_b5f6adad,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,False,0.2824858757062147,0.5154639175257731,0.364963503649635,100,254,94,40,17,57,
20260814_074413_f3dde67d,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,True,0.13157894736842105,0.25773195876288657,0.17421602787456447,50,330,144,20,37,85,
20260814_074413_a7461a73,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,compact,False,0.32934131736526945,0.5670103092783505,0.41666666666666663,110,224,84,40,17,47,
20260814_074413_9703a908,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,compact,True,0.14534883720930233,0.25773195876288657,0.18587360594795538,50,294,144,20,37,77,
20260814_074413_ce58b0dc,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,json_ld,False,0.30985915492957744,0.5670103092783505,0.40072859744990885,110,245,84,40,17,61,
20260814_074413_ec35d609,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,json_ld,True,0.1592356687898089,0.25773195876288657,0.1968503937007874,50,264,144,20,37,67,
20260814_074413_9f82de41,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,False,0.1794871794871795,0.36082474226804123,0.23972602739726032,70,320,124,30,27,70,
20260814_074413_cfd60c3e,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,True,0.0,0.0,0.0,0,266,194,0,57,116,
20260814_074413_719ea2be,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,class_list,False,0.28735632183908044,0.5154639175257731,0.3690036900369003,100,248,94,40,17,58,
20260814_074413_4926840f,2026-08-14-0943-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,class_list,True,0.16447368421052633,0.25773195876288657,0.20080321285140562,50,254,144,20,37,66,
