run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260810_094108_e9f6ae40,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.20348837209302326,0.36082474226804123,0.26022304832713755,70,274,124,30,27,57,
20260810_094108_2c8f8a90,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,False,0.15384615384615385,0.10309278350515463,0.1234567901234568,20,110,174,10,47,10,
20260810_094108_6595d57f,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,True,0.25,0.10309278350515463,0.14598540145985403,20,60,174,10,47,10,
20260810_094108_2c78f373,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.35714285714285715,0.25773195876288657,0.2994011976047904,50,90,144,20,37,0,
20260810_094108_ec7bdbeb,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,True,0.4,0.10309278350515463,0.16393442622950818,20,30,174,10,47,0,
20260810_094108_d4217638,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,False,0.0,0.0,0.0,0,30,194,0,57,10,
20260810_094108_f7a17535,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,True,0.0,0.0,0.0,0,50,194,0,57,10,
20260810_094108_2902479b,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,False,0.2,0.10309278350515463,0.13605442176870747,20,80,174,10,47,10,
20260810_094108_ff0016f3,2026-08-10-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,True,0.0,0.0,0.0,0,40,194,0,57,10,
20260810_094108_354d85c7,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,False,0.2,0.10309278350515463,0.13605442176870747,20,80,174,10,47,9,
20260810_094108_84d7e829,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,True,0.0,0.0,0.0,0,101,194,0,57,19,
20260810_094108_2264a8da,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,False,0.23017902813299232,0.4639175257731959,0.3076923076923077,90,301,104,40,17,69,
20260810_094108_36855104,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,True,0.4,0.10309278350515463,0.16393442622950818,20,30,174,10,47,0,
20260810_094108_7c4d1635,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,False,0.36666666666666664,0.5670103092783505,0.44534412955465585,110,190,84,40,17,40,
20260810_094108_8f405702,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260810_094108_6327f2c3,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,False,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,0,
20260810_094108_1848c4ea,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,True,0.18779342723004694,0.41237113402061853,0.2580645161290323,80,346,114,30,27,88,
20260810_094108_e70daf4e,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,False,0.3048780487804878,0.5154639175257731,0.38314176245210724,100,228,94,40,17,48,
20260810_094108_bc0d3814,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,True,0.4782608695652174,0.5670103092783505,0.5188679245283019,110,120,84,40,17,19,
20260810_094108_568c0734,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,False,0.2777777777777778,0.5154639175257731,0.36101083032490977,100,260,94,40,17,56,
20260810_094108_0dd34ab8,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,True,0.1856763925729443,0.36082474226804123,0.24518388791593695,70,307,124,30,27,67,
20260810_094108_d1a0b4fb,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,False,0.36666666666666664,0.5670103092783505,0.44534412955465585,110,190,84,40,17,40,
20260810_094108_ad5d1df6,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,True,0.25477707006369427,0.41237113402061853,0.3149606299212598,80,234,114,30,27,57,
20260810_094108_d6f515c8,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,False,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,0,
20260810_094108_35efb91b,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,True,0.24464831804281345,0.41237113402061853,0.30710172744721687,80,247,114,30,27,58,
20260810_094108_2e8b5c00,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,False,0.27472527472527475,0.5154639175257731,0.35842293906810035,100,264,94,40,17,47,
20260810_094108_bb832e7c,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,True,0.23809523809523808,0.10309278350515463,0.1438848920863309,20,64,174,10,47,11,
20260810_094108_52bceb64,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,False,0.23809523809523808,0.36082474226804123,0.28688524590163933,70,224,124,30,27,47,
20260810_094108_0f9c9cd6,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,True,0.0,0.0,0.0,0,108,194,0,57,21,
20260810_094108_a7def655,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,False,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,0,
20260810_094108_619d06ac,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260810_094108_ad148ed4,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,False,0.3333333333333333,0.5670103092783505,0.41984732824427484,110,220,84,40,17,50,
20260810_094108_6dbe4c7e,2026-08-10-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,True,0.3142857142857143,0.5670103092783505,0.4044117647058823,110,240,84,40,17,59,
20260810_094108_b1b05816,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,False,0.2127659574468085,0.10309278350515463,0.1388888888888889,20,74,174,10,47,17,
20260810_094108_5ef21077,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,True,0.2222222222222222,0.10309278350515463,0.14084507042253522,20,70,174,10,47,9,
20260810_094108_c67fa203,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,compact,False,0.16447368421052633,0.25773195876288657,0.20080321285140562,50,254,144,20,37,67,
20260810_094108_eb5116c9,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,compact,True,0.062111801242236024,0.10309278350515463,0.07751937984496124,20,302,174,10,47,76,
20260810_094108_eed6ccd1,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,False,0.22346368715083798,0.41237113402061853,0.28985507246376807,80,278,114,30,27,68,
20260810_094108_e991e9a7,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,True,0.1893939393939394,0.25773195876288657,0.21834061135371177,50,214,144,20,37,57,
20260810_094108_938dddc1,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,class_list,False,0.3937007874015748,0.5154639175257731,0.44642857142857145,100,154,94,40,17,37,
20260810_094108_7fcb7278,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,class_list,True,0.0,0.0,0.0,0,174,194,0,57,46,
20260810_094108_f409a845,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,compact,False,0.2336448598130841,0.25773195876288657,0.24509803921568624,50,164,144,20,37,37,
20260810_094108_cd113bb1,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,compact,True,0.2358490566037736,0.5154639175257731,0.3236245954692556,100,324,94,40,17,76,
20260810_094108_ab5f94ad,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,json_ld,False,0.28169014084507044,0.41237113402061853,0.3347280334728034,80,204,114,30,27,47,
20260810_094108_ddc24a8d,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,json_ld,True,0.0,0.0,0.0,0,66,194,0,57,18,
20260810_094108_c62d144d,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,turtle,False,0.32608695652173914,0.6185567010309279,0.42704626334519574,120,248,74,40,17,58,
20260810_094108_a802499c,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,turtle,True,0.25477707006369427,0.41237113402061853,0.3149606299212598,80,234,114,30,27,57,
20260810_094108_af385dc0,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,class_list,False,0.29411764705882354,0.25773195876288657,0.2747252747252747,50,120,144,20,37,25,
20260810_094108_dbba7486,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,class_list,True,0.30303030303030304,0.41237113402061853,0.34934497816593885,80,184,114,30,27,36,
20260810_094108_be954c26,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,compact,False,0.32894736842105265,0.5154639175257731,0.40160642570281124,100,204,94,40,17,37,
20260810_094108_e2078082,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,compact,True,0.2,0.10309278350515463,0.13605442176870747,20,80,174,10,47,19,
20260810_094108_6b037c79,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,json_ld,False,0.22857142857142856,0.41237113402061853,0.29411764705882354,80,270,114,30,27,65,
20260810_094108_f14247d6,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,json_ld,True,0.2808988764044944,0.5154639175257731,0.36363636363636365,100,256,94,40,17,55,
20260810_094108_446684ae,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,turtle,False,0.23952095808383234,0.41237113402061853,0.30303030303030304,80,254,114,30,27,57,
20260810_094108_41fa6aab,2026-08-10-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,turtle,True,0.13368983957219252,0.25773195876288657,0.17605633802816903,50,324,144,20,37,86,
